Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08,rangeHwyA,RangeHwy,Range,city08,UCity,UHighway,battery_assembly,battery_manufacture,vehicle_manufacture,total_embodied,usage,total
Cayenne,Porsche,2013,ICE,6.0,3.6,Automatic (S8),7408,5125.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,16.0,20.9316,32.5972,0.0,60000.0,8063316.5686438875,9631516.568643888,101270851.06865774,110902367.63730162
Cayenne,Porsche,2013,ICE,6.0,3.6,Manual 6-spd,7409,5125.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,18.5,29.8,0.0,60000.0,8063316.5686438875,9631516.568643888,106643310.01129209,116274826.57993597
Touareg Hybrid,Volkswagen,2013,HEV,6.0,3.0,Automatic (S8),7410,5333.333333333333,21.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,25.100000000000005,33.1,0.0,635860.9090393103,7485175.421963518,9629236.331002826,90550738.45553404,100179974.78653687
Touareg,Volkswagen,2013,ICE,6.0,3.6,Automatic (S8),7411,5333.333333333333,19.0,0.0,0.0,23.0,0.0,0.0,0.0,16.0,21.3,31.600000000000005,0.0,60000.0,8391093.664930226,9959293.664930226,101270851.06865774,111230144.73358797
Equinox FWD,Chevrolet,2013,ICE,6.0,3.6,Automatic 6-spd,7412,4218.75,20.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,22.3,41.6,0.0,60000.0,6637486.199798322,8205686.199798322,96413735.9094895,104619422.10928781
Equinox FWD,Chevrolet,2013,ICE,4.0,2.4,Automatic 6-spd,7413,4218.75,26.0,0.0,0.0,31.0,0.0,0.0,0.0,22.0,28.3968,45.1499,0.0,60000.0,6637486.199798322,8205686.199798322,74590960.80567184,82796647.00547016
Captiva FWD,Chevrolet,2013,ICE,4.0,2.4,Automatic 6-spd,7414,4250.0,23.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,28.3968,45.1499,0.0,60000.0,6686652.7642412735,8254852.7642412735,82386327.61118262,90641180.3754239
Captiva FWD,Chevrolet,2013,ICE,6.0,3.0,Automatic 6-spd,7415,4250.0,19.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,20.7,33.2,0.0,60000.0,6686652.7642412735,8254852.7642412735,96413735.9094895,104668588.67373078
Captiva AWD,Chevrolet,2013,ICE,6.0,3.0,Automatic 6-spd,7416,4250.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,19.9,31.5,0.0,60000.0,6686652.7642412735,8254852.7642412735,104156807.96439669,112411660.72863796
Tribeca AWD,Subaru,2013,ICE,6.0,3.6,Automatic (S5),7417,4500.0,18.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,20.0,29.5,0.0,60000.0,7079985.279784877,8648185.279784877,107212074.33135234,115860259.61113721
XC70 AWD,Volvo,2013,ICE,6.0,3.2,Automatic (S6),7418,4250.0,20.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,22.5841,34.0437,0.0,60000.0,6686652.7642412735,8254852.7642412735,94376825.99590872,102631678.76015
XC60 AWD,Volvo,2013,ICE,6.0,3.2,Automatic (S6),7419,4437.5,20.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,22.0859,33.2738,0.0,60000.0,6981652.150898976,8549852.150898976,94376825.99590872,102926678.1468077
Durango 2WD,Dodge,2013,ICE,8.0,5.7,Automatic 6-spd,7420,5000.0,16.0,0.0,0.0,20.0,0.0,0.0,0.0,14.0,17.0,27.1,0.0,60000.0,7866650.310872085,9434850.310872085,116198057.44004948,125632907.75092158
Durango 2WD,Dodge,2013,ICE,6.0,3.6,Automatic 5-spd,7421,5000.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,16.0,20.3,32.2,0.0,60000.0,7866650.310872085,9434850.310872085,101270851.06865774,110705701.37952983
Durango 4WD,Dodge,2013,ICE,6.0,3.6,Automatic 5-spd,7422,5000.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,16.0,20.1,31.5,0.0,60000.0,7866650.310872085,9434850.310872085,101270851.06865774,110705701.37952983
Durango 4WD,Dodge,2013,ICE,8.0,5.7,Automatic 6-spd,7423,5000.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,15.7,27.6,0.0,60000.0,7866650.310872085,9434850.310872085,119301269.65654932,128736119.96742141
GX 460,Lexus,2013,ICE,8.0,4.6,Automatic (S6),7424,5500.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,18.6,28.3,0.0,60000.0,8653315.341959294,10221515.341959292,113252191.19509049,123473706.53704979
GranTurismo,Maserati,2013,ICE,8.0,4.7,Automatic 6-spd,7425,4625.0,16.0,0.0,0.0,21.0,0.0,0.0,0.0,13.0,15.9438,28.6291,0.0,60000.0,7276651.53755668,8844851.53755668,115530252.5122331,124375104.04978977
GranTurismo Convertible,Maserati,2013,ICE,8.0,4.7,Automatic 6-spd,7426,4625.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,15.9275,27.996,0.0,60000.0,7276651.53755668,8844851.53755668,119301269.65654932,128146121.194106
Phantom Drophead Coupe,Rolls-Royce,2013,ICE,12.0,6.7,Automatic (S8),7427,6500.0,14.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,13.9,25.3,0.0,60000.0,10226645.404133711,11794845.404133711,130534181.4099257,142329026.8140594
Phantom Coupe,Rolls-Royce,2013,ICE,12.0,6.7,Automatic (S8),7428,6500.0,14.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,13.9,25.3,0.0,60000.0,10226645.404133711,11794845.404133711,130534181.4099257,142329026.8140594
Beetle,Volkswagen,2013,ICE,4.0,2.0,Automatic (AM-S6),7429,3422.8395061728397,32.0,0.0,0.0,40.0,0.0,0.0,0.0,28.0,37.3,55.29999999999999,0.0,60000.0,5385256.293059966,6953456.293059966,58099028.72002474,65052485.01308471
Taurus FWD,Ford,2013,ICE,4.0,2.0,Automatic (S6),7430,4511.363636363636,25.0,0.0,0.0,31.0,0.0,0.0,0.0,22.0,28.3,44.4,0.0,60000.0,7097864.030491405,8666064.030491404,74590960.80567184,83257024.83616325
Genesis,Hyundai,2013,ICE,6.0,3.8,Automatic 8-spd,7431,4187.5,22.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,23.5,40.1,0.0,60000.0,6588319.635355372,8156519.635355372,85541548.66863218,93698068.30398755
Genesis R-Spec,Hyundai,2013,ICE,8.0,5.0,Automatic 8-spd,7432,4187.5,19.0,0.0,0.0,25.0,0.0,0.0,0.0,16.0,19.9,34.0,0.0,60000.0,6588319.635355372,8156519.635355372,95953527.14619838,104110046.78155375
Quattroporte,Maserati,2013,ICE,8.0,4.7,Automatic 6-spd,7433,4750.0,14.0,0.0,0.0,19.0,0.0,0.0,0.0,12.0,14.5278,25.4659,0.0,60000.0,7473317.795328483,9041517.795328483,126828163.64118966,135869681.43651813
Panamera S Hybrid,Porsche,2013,HEV,6.0,3.0,Automatic 8-spd,7434,4625.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,30.4,40.9,0.0,635860.9090393103,6491050.561233988,8635111.4702733,76144939.15579002,84780050.62606332
Phantom,Rolls-Royce,2013,ICE,12.0,6.7,Automatic (S8),7435,6500.0,14.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,13.9,25.3,0.0,60000.0,10226645.404133711,11794845.404133711,130534181.4099257,142329026.8140594
Phantom EWB,Rolls-Royce,2013,ICE,12.0,6.7,Automatic (S8),7436,6500.0,14.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,13.9,25.3,0.0,60000.0,10226645.404133711,11794845.404133711,130534181.4099257,142329026.8140594
Soul Eco,Kia,2013,ICE,4.0,1.6,Automatic 6-spd,7437,3121.875,28.0,0.0,0.0,31.0,0.0,0.0,0.0,26.0,37.5,51.6,0.0,60000.0,4911739.787850758,6479939.787850758,69920918.0421863,76400857.83003706
Soul,Kia,2013,ICE,4.0,1.6,Automatic 6-spd,7438,3121.875,27.0,0.0,0.0,30.0,0.0,0.0,0.0,25.0,34.9,49.5,0.0,60000.0,4911739.787850758,6479939.787850758,72440590.76442724,78920530.552278
Soul,Kia,2013,ICE,4.0,1.6,Manual 6-spd,7439,3121.875,27.0,0.0,0.0,30.0,0.0,0.0,0.0,25.0,35.2,49.6,0.0,60000.0,4911739.787850758,6479939.787850758,72440590.76442724,78920530.552278
Soul Eco,Kia,2013,ICE,4.0,2.0,Automatic 6-spd,7440,3121.875,26.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,34.4954,49.4,0.0,60000.0,4911739.787850758,6479939.787850758,75148650.2322563,81628590.02010705
Soul,Kia,2013,ICE,4.0,2.0,Automatic 6-spd,7441,3121.875,25.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0,33.2,47.3,0.0,60000.0,4911739.787850758,6479939.787850758,78067044.41603324,84546984.20388399
Soul,Kia,2013,ICE,4.0,2.0,Manual 6-spd,7442,3121.875,26.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,33.1,47.8,0.0,60000.0,4911739.787850758,6479939.787850758,75148650.2322563,81628590.02010705
Cayenne S Hybrid,Porsche,2013,HEV,6.0,3.0,Automatic 8-spd,7443,5125.0,21.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,25.1,33.1,0.0,635860.9090393103,7192785.757043066,9336846.666082377,90550738.45553404,99887585.12161642
Journey FWD,Dodge,2013,ICE,6.0,3.6,Automatic 6-spd,7444,4062.5,20.0,0.0,0.0,25.0,0.0,0.0,0.0,17.0,20.8,35.1,0.0,60000.0,6391653.37758357,7959853.37758357,93935812.79032038,101895666.16790394
Journey FWD,Dodge,2013,ICE,4.0,2.4,Automatic 4-spd,7445,4062.5,21.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,23.4,36.1,0.0,60000.0,6391653.37758357,7959853.37758357,87974896.88021252,95934750.25779608
Patriot 2WD,Jeep,2013,ICE,4.0,2.4,Manual 5-spd,7446,3750.0,25.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0,29.0,39.4,0.0,60000.0,5899987.733154065,7468187.733154065,78067044.41603324,85535232.1491873
Compass 2WD,Jeep,2013,ICE,4.0,2.4,Manual 5-spd,7447,3562.5,25.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0,29.0,39.4,0.0,60000.0,5604988.346496362,7173188.346496362,78067044.41603324,85240232.7625296
Patriot 2WD,Jeep,2013,ICE,4.0,2.4,Automatic (variable gear ratios),7448,3750.0,23.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,27.2,37.7,0.0,60000.0,5899987.733154065,7468187.733154065,82725365.99641383,90193553.72956789
Compass 2WD,Jeep,2013,ICE,4.0,2.4,Automatic (variable gear ratios),7449,3562.5,23.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,27.2,37.7,0.0,60000.0,5604988.346496362,7173188.346496362,82725365.99641383,89898554.34291019
Compass 2WD,Jeep,2013,ICE,4.0,2.0,Automatic (variable gear ratios),7450,3562.5,24.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,28.2,38.6,0.0,60000.0,5604988.346496362,7173188.346496362,81221268.43284269,88394456.77933905
Patriot 2WD,Jeep,2013,ICE,4.0,2.0,Automatic (variable gear ratios),7451,3750.0,24.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,28.2,38.6,0.0,60000.0,5899987.733154065,7468187.733154065,81221268.43284269,88689456.16599675
Compass 2WD,Jeep,2013,ICE,4.0,2.0,Manual 5-spd,7452,3562.5,25.0,0.0,0.0,30.0,0.0,0.0,0.0,23.0,29.3,42.2,0.0,60000.0,5604988.346496362,7173188.346496362,74868766.99116781,82041955.33766417
Patriot 2WD,Jeep,2013,ICE,4.0,2.0,Manual 5-spd,7453,3750.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,23.0,29.3,42.2,0.0,60000.0,5899987.733154065,7468187.733154065,74868766.99116781,82336954.72432187
XC60 FWD,Volvo,2013,ICE,6.0,3.2,Automatic (S6),7454,4437.5,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,23.3,35.4,0.0,60000.0,6981652.150898976,8549852.150898976,90144681.33241506,98694533.48331404
XC70 FWD,Volvo,2013,ICE,6.0,3.2,Automatic (S6),7455,4250.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,19.0,23.3,35.4,0.0,60000.0,6686652.7642412735,8254852.7642412735,90144681.33241506,98399534.09665634
Journey AWD,Dodge,2013,ICE,6.0,3.6,Automatic 6-spd,7456,4062.5,19.0,0.0,0.0,24.0,0.0,0.0,0.0,16.0,20.4,33.6,0.0,60000.0,6391653.37758357,7959853.37758357,98540509.49572822,106500362.87331179
Patriot 4WD,Jeep,2013,ICE,4.0,2.4,Manual 5-spd,7457,3750.0,24.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,28.5,38.7,0.0,60000.0,5899987.733154065,7468187.733154065,81221268.43284269,88689456.16599675
Compass 4WD,Jeep,2013,ICE,4.0,2.4,Manual 5-spd,7458,3562.5,24.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,28.5,38.7,0.0,60000.0,5604988.346496362,7173188.346496362,81221268.43284269,88394456.77933905
Patriot 4WD,Jeep,2013,ICE,4.0,2.4,Automatic (variable gear ratios),7459,3750.0,21.0,0.0,0.0,23.0,0.0,0.0,0.0,20.0,25.3,31.8999,0.0,60000.0,5899987.733154065,7468187.733154065,92851103.63569774,100319291.3688518
Compass 4WD,Jeep,2013,ICE,4.0,2.4,Automatic (variable gear ratios),7460,3562.5,21.0,0.0,0.0,23.0,0.0,0.0,0.0,20.0,25.3,31.8999,0.0,60000.0,5604988.346496362,7173188.346496362,92851103.63569774,100024291.9821941
Q5,Audi,2013,ICE,4.0,2.0,Automatic (S8),7461,4687.5,23.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,24.8,35.9,0.0,60000.0,7374984.6664425805,8943184.66644258,82386327.61118262,91329512.2776252
Z4 sDrive28i,BMW,2013,ICE,4.0,2.0,Automatic 8-spd,7462,3750.0,26.0,0.0,0.0,32.0,0.0,0.0,0.0,22.0,27.9499,46.8923,0.0,60000.0,5899987.733154065,7468187.733154065,73099141.5895584,80567329.32271245
Z4 sDrive28i,BMW,2013,ICE,4.0,2.0,Manual 6-spd,7463,3750.0,26.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,28.3664,48.03639999999999,0.0,60000.0,5899987.733154065,7468187.733154065,71665825.08780235,79134012.82095641
Z4 sDrive35i,BMW,2013,ICE,6.0,3.0,Manual 6-spd,7464,3750.0,21.0,0.0,0.0,26.0,0.0,0.0,0.0,19.0,23.3,36.6,0.0,60000.0,5899987.733154065,7468187.733154065,87974896.88021252,95443084.61336657
Z4 sDrive35i,BMW,2013,ICE,6.0,3.0,Automatic (AM-S7),7465,3750.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,21.1097,32.8224,0.0,60000.0,5899987.733154065,7468187.733154065,99025930.72477123,106494118.45792529
Z4 sDrive35is,BMW,2013,ICE,6.0,3.0,Automatic (AM-S7),7466,3750.0,19.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,21.1097,32.8224,0.0,60000.0,5899987.733154065,7468187.733154065,99025930.72477123,106494118.45792529
iQ,Scion,2013,ICE,4.0,1.3,Automatic (variable gear ratios),7467,2562.5,37.0,0.0,0.0,37.0,0.0,0.0,0.0,36.0,48.0,58.7,0.0,60000.0,4031658.2843219438,5599858.284321944,54999354.13715065,60599212.421472594
Beetle Convertible,Volkswagen,2013,ICE,5.0,2.5,Automatic (S6),7468,3422.8395061728397,23.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,26.4935,37.7702,0.0,60000.0,5385256.293059966,6953456.293059966,82725365.99641383,89678822.28947379
Beetle Convertible,Volkswagen,2013,ICE,4.0,2.0,Automatic (AM-S6),7469,3422.8395061728397,24.0,0.0,0.0,28.0,0.0,0.0,0.0,21.0,26.8,40.2092,0.0,60000.0,5385256.293059966,6953456.293059966,80894422.28220749,87847878.57526745
200 Convertible,Chrysler,2013,ICE,6.0,3.6,Automatic 6-spd,7470,3750.0,22.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0,23.7,40.5,0.0,60000.0,5899987.733154065,7468187.733154065,83934296.18842822,91402483.92158228
200 Convertible,Chrysler,2013,ICE,4.0,2.4,Automatic 6-spd,7471,3750.0,21.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0,22.1,38.1,0.0,60000.0,5899987.733154065,7468187.733154065,87591563.99620287,95059751.72935693
Focus FWD,Ford,2013,ICE,4.0,2.0,Automatic (AM6),7472,3326.704545454545,30.0,0.0,0.0,36.0,0.0,0.0,0.0,27.0,34.6148,53.3066,0.0,60000.0,5234004.269335916,6802204.269335916,62917883.99727248,69720088.26660839
Focus FWD,Ford,2013,ICE,4.0,2.0,Automatic (S6),7473,3326.704545454545,30.0,0.0,0.0,36.0,0.0,0.0,0.0,27.0,34.6162,53.3103,0.0,60000.0,5234004.269335916,6802204.269335916,62917883.99727248,69720088.26660839
Focus FWD,Ford,2013,ICE,4.0,2.0,Manual 5-spd,7474,3326.704545454545,29.0,0.0,0.0,35.0,0.0,0.0,0.0,26.0,33.5,50.4,0.0,60000.0,5234004.269335916,6802204.269335916,64950772.01010843,71752976.27944435
Focus FWD,Ford,2013,ICE,4.0,2.0,Manual 6-spd,7475,3326.704545454545,26.0,0.0,0.0,31.0,0.0,0.0,0.0,23.0,29.5,44.9,0.0,60000.0,5234004.269335916,6802204.269335916,73365926.77784146,80168131.04717737
Focus FWD FFV,Ford,2013,ICE,4.0,2.0,Automatic (AM6),7476,3326.704545454545,30.0,0.0,0.0,37.0,0.0,0.0,0.0,27.0,34.75,53.9223,0.0,60000.0,5234004.269335916,6802204.269335916,61853119.80654942,68655324.07588534
Focus FWD FFV,Ford,2013,ICE,4.0,2.0,Automatic (S6),7477,3326.704545454545,30.0,0.0,0.0,37.0,0.0,0.0,0.0,27.0,34.7522,53.9254,0.0,60000.0,5234004.269335916,6802204.269335916,61853119.80654942,68655324.07588534
Focus FWD FFV,Ford,2013,ICE,4.0,2.0,Manual 5-spd,7478,3326.704545454545,29.0,0.0,0.0,35.0,0.0,0.0,0.0,26.0,33.4,50.5,0.0,60000.0,5234004.269335916,6802204.269335916,64950772.01010843,71752976.27944435
Focus SFE FWD FFV,Ford,2013,ICE,4.0,2.0,Automatic (AM6),7479,3326.704545454545,32.0,0.0,0.0,39.0,0.0,0.0,0.0,28.0,36.4,57.6,0.0,60000.0,5234004.269335916,6802204.269335916,59037485.86528211,65839690.13461803
Lancer,Mitsubishi,2013,ICE,4.0,2.0,Manual 5-spd,7480,3611.1111111111113,28.0,0.0,0.0,33.0,0.0,0.0,0.0,24.0,31.517,48.17929999999999,0.0,60000.0,5681469.668963173,7249669.668963173,69437871.97626445,76687541.64522763
Lancer,Mitsubishi,2013,ICE,4.0,2.0,Automatic (AV-S6),7481,3611.1111111111113,28.0,0.0,0.0,33.0,0.0,0.0,0.0,25.0,32.9655,48.03380000000001,0.0,60000.0,5681469.668963173,7249669.668963173,68375047.40519919,75624717.07416236
Lancer,Mitsubishi,2013,ICE,4.0,2.4,Manual 5-spd,7482,3611.1111111111113,25.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,28.6242,43.56719999999999,0.0,60000.0,5681469.668963173,7249669.668963173,76144939.15579002,83394608.8247532
Lancer,Mitsubishi,2013,ICE,4.0,2.4,Automatic (AV-S6),7483,3611.1111111111113,26.0,0.0,0.0,30.0,0.0,0.0,0.0,23.0,29.31,42.3785,0.0,60000.0,5681469.668963173,7249669.668963173,74868766.99116781,82118436.66013099
Lancer,Mitsubishi,2013,ICE,4.0,2.0,Automatic (AM6),7484,3611.1111111111113,20.0,0.0,0.0,25.0,0.0,0.0,0.0,18.0,21.9609,34.8367,0.0,60000.0,5681469.668963173,7249669.668963173,92001207.95024513,99250877.6192083
Lancer AWD,Mitsubishi,2013,ICE,4.0,2.4,Automatic (AV-S6),7485,3611.1111111111113,25.0,0.0,0.0,28.0,0.0,0.0,0.0,22.0,28.3921,40.026,0.0,60000.0,5681469.668963173,7249669.668963173,79455588.6843026,86705258.35326578
Lancer Evolution,Mitsubishi,2013,ICE,4.0,2.0,Manual 5-spd,7486,3611.1111111111113,19.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,20.9881,31.842300000000005,0.0,60000.0,5681469.668963173,7249669.668963173,99025930.72477123,106275600.39373441
Lancer Evolution,Mitsubishi,2013,ICE,4.0,2.0,Automatic (AM6),7487,3611.1111111111113,19.0,0.0,0.0,22.0,0.0,0.0,0.0,17.0,20.7103,31.0983,0.0,60000.0,5681469.668963173,7249669.668963173,101783614.87153703,109033284.54050021
Corolla,Toyota,2013,ICE,4.0,1.8,Automatic 4-spd,7488,3251.4204545454545,29.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,33.2973,47.8533,0.0,60000.0,5115557.545905172,6683757.545905172,67344267.79607558,74028025.34198076
Corolla,Toyota,2013,ICE,4.0,1.8,Manual 5-spd,7489,3251.4204545454545,29.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,35.0274,48.4091,0.0,60000.0,5115557.545905172,6683757.545905172,66344105.40306455,73027862.94896972
Beetle,Volkswagen,2013,ICE,5.0,2.5,Automatic (S6),7490,3422.8395061728397,25.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,27.3832,39.0128,0.0,60000.0,5385256.293059966,6953456.293059966,77765044.24421106,84718500.53727102
Beetle,Volkswagen,2013,ICE,5.0,2.5,Manual 5-spd,7491,3422.8395061728397,25.0,0.0,0.0,31.0,0.0,0.0,0.0,22.0,26.4199,42.8586,0.0,60000.0,5385256.293059966,6953456.293059966,74590960.80567184,81544417.0987318
S7,Audi,2013,ICE,8.0,4.0,Automatic (AM-S7),7492,4750.0,20.0,0.0,0.0,27.0,0.0,0.0,0.0,17.0,20.7539,35.335,0.0,60000.0,7473317.795328483,9041517.795328483,89343395.27612694,98384913.07145542
X1 xDrive28i,BMW,2013,ICE,4.0,2.0,Automatic (S8),7493,4041.6666666666665,26.0,0.0,0.0,32.0,0.0,0.0,0.0,22.0,28.565700000000003,46.3298,0.0,60000.0,6358875.667954937,7927075.667954937,73099141.5895584,81026217.25751333
X1 sDrive28i,BMW,2013,ICE,4.0,2.0,Automatic (S8),7494,4041.6666666666665,27.0,0.0,0.0,33.0,0.0,0.0,0.0,24.0,30.3633,48.3031,0.0,60000.0,6358875.667954937,7927075.667954937,69437871.97626445,77364947.64421938
X1 xDrive35i,BMW,2013,ICE,6.0,3.0,Automatic (S6),7495,4041.6666666666665,21.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,22.7836,37.2109,0.0,60000.0,6358875.667954937,7927075.667954937,89742249.71932393,97669325.38727887
Malibu,Chevrolet,2013,ICE,4.0,2.5,Automatic (S6),7496,3843.75,26.0,0.0,0.0,33.0,0.0,0.0,0.0,22.0,28.3405,48.1809,0.0,60000.0,6047487.426482917,7615687.426482917,71665825.08780235,79281512.51428527
200,Chrysler,2013,ICE,6.0,3.6,Automatic 6-spd,7497,3750.0,22.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0,23.7,40.5,0.0,60000.0,5899987.733154065,7468187.733154065,83934296.18842822,91402483.92158228
200,Chrysler,2013,ICE,4.0,2.4,Automatic 6-spd,7498,3750.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,24.7,43.0,0.0,60000.0,5899987.733154065,7468187.733154065,78832407.59658259,86300595.32973665
200,Chrysler,2013,ICE,4.0,2.4,Automatic 4-spd,7499,3750.0,23.0,0.0,0.0,28.0,0.0,0.0,0.0,21.0,26.1,40.3,0.0,60000.0,5899987.733154065,7468187.733154065,80894422.28220749,88362610.01536155
Avenger,Dodge,2013,ICE,6.0,3.6,Automatic 6-spd,7500,3875.0,22.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0,23.7,40.5,0.0,60000.0,6096653.990925865,7664853.990925865,83934296.18842822,91599150.17935409
Challenger SRT8,Dodge,2013,ICE,8.0,6.4,Automatic 5-spd,7501,4500.0,17.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,17.4,31.8,0.0,60000.0,7079985.279784877,8648185.279784877,106080548.48088951,114728733.76067439
Challenger,Dodge,2013,ICE,8.0,5.7,Automatic 5-spd,7502,4500.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,16.0,19.3,34.5,0.0,60000.0,7079985.279784877,8648185.279784877,95953527.14619838,104601712.42598325
Challenger,Dodge,2013,ICE,6.0,3.6,Automatic 5-spd,7503,4500.0,21.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0,22.2,37.5,0.0,60000.0,7079985.279784877,8648185.279784877,87591563.99620287,96239749.27598774
Challenger,Dodge,2013,ICE,8.0,5.7,Manual 6-spd,7504,4500.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,18.7,32.6,0.0,60000.0,7079985.279784877,8648185.279784877,103619917.20169362,112268102.4814785
Challenger SRT8,Dodge,2013,ICE,8.0,6.4,Manual 6-spd,7505,4500.0,17.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,17.3,31.4,0.0,60000.0,7079985.279784877,8648185.279784877,106080548.48088951,114728733.76067439
Avenger,Dodge,2013,ICE,4.0,2.4,Automatic 6-spd,7506,3875.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0,20.0,24.7,43.0,0.0,60000.0,6096653.990925865,7664853.990925865,78832407.59658259,86497261.58750845
Avenger,Dodge,2013,ICE,4.0,2.4,Automatic 4-spd,7507,3875.0,23.0,0.0,0.0,28.0,0.0,0.0,0.0,21.0,26.1,40.3,0.0,60000.0,6096653.990925865,7664853.990925865,80894422.28220749,88559276.27313335
Jetta,Volkswagen,2013,ICE,5.0,2.5,Automatic (S6),7508,3578.6226930963776,26.0,0.0,0.0,31.0,0.0,0.0,0.0,24.0,28.0549,42.473,0.0,60000.0,5630354.664228104,7198554.664228104,72180480.92326234,79379035.58749044
Jetta,Volkswagen,2013,ICE,5.0,2.5,Manual 5-spd,7509,3578.6226930963776,26.0,0.0,0.0,33.0,0.0,0.0,0.0,23.0,26.3044,44.5088,0.0,60000.0,5630354.664228104,7198554.664228104,70534259.42852126,77732814.09274936
300 AWD,Chrysler,2013,ICE,8.0,5.7,Automatic 5-spd,7510,4583.333333333333,18.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,18.1499,32.5997,0.0,60000.0,7211096.118299412,8779296.118299412,103619917.20169362,112399213.31999303
300,Chrysler,2013,ICE,8.0,5.7,Automatic 5-spd,7511,4583.333333333333,19.0,0.0,0.0,25.0,0.0,0.0,0.0,16.0,19.3,34.5,0.0,60000.0,7211096.118299412,8779296.118299412,95953527.14619838,104732823.26449779
300 AWD,Chrysler,2013,ICE,6.0,3.6,Automatic 8-spd,7512,4583.333333333333,21.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0,23.0,38.1,0.0,60000.0,7211096.118299412,8779296.118299412,87591563.99620287,96370860.11450228
300,Chrysler,2013,ICE,6.0,3.6,Automatic 8-spd,7513,4583.333333333333,23.0,0.0,0.0,30.0,0.0,0.0,0.0,19.0,24.0,43.1,0.0,60000.0,7211096.118299412,8779296.118299412,80248558.63125174,89027854.74955115
Charger AWD,Dodge,2013,ICE,8.0,5.7,Automatic 5-spd,7514,4375.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,18.1499,32.5997,0.0,60000.0,6883319.022013075,8451519.022013074,103619917.20169362,112071436.22370669
